SampleID	Software	Hosttype	Microbiometype	HostGenomeProportion	DataSize	num_seqs.host	num_seqs.microbiome	num_seqs.total	TP	FP	FN	TN	IndexingMemory	IndexingTime	RunningMemory	RunningTime	Precision	Recall	Accuracy	F1	X1NIT	X1NIM	X1NRT	X1NRM	NA	NP	NR	NF1	SUM	SuM2
RiceM10-1-5	Kraken2	Rice	Multiple	90%	10G	35999172	3999908	19999540	35232103	1432	767069	3998476	0.044677734	0.7615	0.753066406	13.6429	0.999959357	0.978692038	0.980787033	0.989211403	1	1	0.998692981280305	0.998692981280305	0.941910347922017	0.999714641507432	0.94200585702696	0.952072207337819	7.83308901635484	1.89398255525984
RiceS30-3-1	Kraken2	Rice	Single	10%	30G	9599780	86398020	95997800	9395418	50259	204362	86347761	0.044677734	0.7615	0.746220703	17.37671667	0.994679153	0.978711804	0.997347637	0.98663088	1	1	0.997946620309454	0.997946620309454	0.991992359820156	0.962641810911969	0.94205965439294	0.940605721016942	7.83319278676092	1.9325980808371
RiceS30-3-2	Kraken2	Rice	Single	10%	30G	9599780	86398020	95997800	9395127	50816	204653	86347204	0.044677734	0.7615	0.733125	18.97905	0.994620336	0.978681491	0.997338804	0.986586542	1	1	0.997626326313926	0.997626326313926	0.991965647363829	0.962228850981418	0.94197715112698	0.94040870627594	7.83183300837602	1.93237435363977
RiceS30-3-3	Kraken2	Rice	Single	10%	30G	9599780	86398020	95997800	9394997	50493	204783	86347527	0.044677734	0.7615	0.743789063	16.78598333	0.994654274	0.978667949	0.997340814	0.986596357	1	1	0.998064703318912	0.998064703318912	0.991971725937045	0.962467133010815	0.941940293698563	0.940452318971212	7.83296087825546	1.93242404490826
RiceS30-3-4	Kraken2	Rice	Single	10%	30G	9599780	86398020	95997800	9395208	50823	204572	86347197	0.044677734	0.7615	0.758642578	16.8007	0.994619645	0.978689928	0.997339574	0.98659049	1	1	0.998061761570808	0.998061761570808	0.991967975971479	0.962223999402589	0.942000114213936	0.940426249110472	7.83274186184009	1.93239422508195
RiceS30-3-5	Kraken2	Rice	Single	10%	30G	9599780	86398020	95997800	9395100	50926	204680	86347094	0.044677734	0.7615	0.754863281	16.7826	0.994608738	0.978678678	0.997337376	0.986579408	1	1	0.998065379620318	0.998065379620318	0.991961328855096	0.962147420284944	0.941969494950187	0.940377006533906	7.83258600986477	1.932338335389
RiceS60-3-1	Kraken2	Rice	Single	10%	60G	19199560	172796040	191995600	18790225	100636	109430	99890570	0.044677734	0.7615	0.748671875	62.13508333	0.994672768	0.994209947	0.998233119	0.994441304	1	1	0.98899977022374	0.98899977022374	0.994670204182571	0.96259698120021	0.984241141339398	0.975311135367541	7.8948190025372	1.96998133955011
RiceS60-3-2	Kraken2	Rice	Single	10%	60G	19199560	172796040	191995600	18790641	101101	109761	99890239	0.044677734	0.7615	0.750097656	61.81601667	0.994648402	0.994192663	0.998226437	0.994420481	1	1	0.989063549172513	0.989063549172513	0.994649996706835	0.962425905122412	0.984194099263429	0.975218608912764	7.89461570835047	1.9698686056196
RiceS60-3-3	Kraken2	Rice	Single	10%	60G	19199560	172796040	191995600	18790656	101025	109497	99890503	0.044677734	0.7615	0.764609375	61.69216667	0.994652408	0.994206555	0.998229296	0.994429432	1	1	0.989088305826202	0.989088305826202	0.994658642796797	0.962454031641646	0.984231909291163	0.975258382446679	7.89477957782869	1.96991702524348
RiceS60-3-4	Kraken2	Rice	Single	10%	60G	19199560	172796040	191995600	18790794	101358	109363	99890637	0.044677734	0.7615	0.755664063	61.02785	0.994634915	0.994213646	0.998227629	0.994424236	1	1	0.989221097572181	0.989221097572181	0.994653601512443	0.962331211571511	0.984251208953319	0.975235294156854	7.89491351133849	1.9698888956693
RiceS60-3-5	Kraken2	Rice	Single	10%	60G	19199560	172796040	191995600	18790019	101399	109314	99890686	0.044677734	0.7615	0.760537109	61.58576667	0.994632536	0.994215986	0.998227685	0.994424218	1	1	0.989109574360337	0.989109574360337	0.994653770865727	0.962314508378986	0.984257577760179	0.975235214174326	7.89468021989989	1.96988898504005
RiceS10-3-1	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3914418	20847	85490	35978325	0.044677734	0.7615	0.754355469	7.104283333	0.994702517	0.978627008	0.997341514	0.986599284	1	1	1	1	0.99197384285309	0.962805851849409	0.941828864073925	0.940465325019001	7.83707388379542	1.93243916787209
RiceS10-3-2	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3915286	21096	84622	35978076	0.044677734	0.7615	0.75265625	7.110066667	0.994640764	0.978844013	0.997356989	0.986679166	1	1	0.999998843956423	0.999998843956423	0.992020641818522	0.962372277974657	0.942419489258814	0.940820278592477	7.83763037555732	1.932840920411
RiceS10-3-3	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3914268	20872	85640	35978300	0.044677734	0.7615	0.749238281	7.1799	0.994695996	0.978589508	0.997337139	0.986577019	1	1	0.999984884815195	0.999984884815195	0.991960612127807	0.962760067268299	0.941726799861426	0.940366391075017	7.83678363996294	1.93232700320282
RiceS10-3-4	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3914512	21227	85396	35977945	0.044677734	0.7615	0.750839844	7.156233333	0.994606604	0.978650509	0.997334364	0.986564044	1	1	0.99998961559823	0.99998961559823	0.99195222006777	0.962132437261468	0.94189282703547	0.940308737002561	7.83626545256373	1.93226095707033
RiceS10-3-5	Kraken2	Rice	Single	10%	10G	3999908	35999172	39999080	3914846	21478	85062	35977694	0.044677734	0.7615	0.752675781	7.144633333	0.99454364	0.978734011	0.997336439	0.986575493	1	1	0.999991934348192	0.999991934348192	0.991958495211761	0.961690360836842	0.942120095458726	0.940359610334009	7.83611243053772	1.93231810554577
RiceS30-2-1	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46973897	27802	1025003	47971098	0.044677734	0.7615	0.759345703	19.29408333	0.999408489	0.978645281	0.98903303	0.988917912	1	1	0.997563353596514	0.997563353596514	0.966847609864034	0.995846943205537	0.941878597923391	0.950768087771049	7.85046794595704	1.91761569763508
RiceS30-2-2	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46975423	28187	1023477	47970713	0.044677734	0.7615	0.763515625	17.71255	0.999400323	0.978677074	0.989044916	0.988930145	1	1	0.99787948983349	0.99787948983349	0.966883555098484	0.995789608917952	0.941965129323604	0.95082244478595	7.85121971779297	1.91770599988443
RiceS30-2-3	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46974963	27946	1023937	47970954	0.044677734	0.7615	0.765117188	17.70686667	0.999405441	0.97866749	0.989042634	0.988927758	1	1	0.997880625887043	0.997880625887043	0.966876653952177	0.995825542898341	0.941939044432602	0.950811838214008	7.85121433127121	1.91768849216618
RiceS30-2-4	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46976182	28212	1022718	47970688	0.044677734	0.7615	0.778564453	17.73528333	0.999399801	0.978692887	0.989052562	0.988937963	1	1	0.997874945617276	0.997874945617276	0.966906677870032	0.995785943904712	0.942008167760731	0.950857183864058	7.85130786463408	1.91776386173409
RiceS30-2-5	Kraken2	Rice	Single	50%	30G	47998900	47998900	95997800	46976454	28463	1022446	47970437	0.044677734	0.7615	0.765341797	17.72871667	0.999394468	0.978698554	0.98905278	0.988938244	1	1	0.997876258241641	0.997876258241641	0.966907337138171	0.995748500388217	0.942023591704524	0.950858432480194	7.85129037819439	1.91776576961836
RiceS60-2-1	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93950013	55881	2047787	95941919	0.044677734	0.7615	0.771572266	54.56498333	0.999405559	0.978668397	0.989043145	0.988928278	1	1	0.990512974455439	0.990512974455439	0.96687819930089	0.995826371387925	0.941941513025688	0.95081414882038	7.83648618144576	1.91769234812127
RiceS60-2-2	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93949568	56263	2048232	95941537	0.044677734	0.7615	0.766894531	54.33463333	0.999401495	0.978663761	0.989038837	0.988923922	1	1	0.990559019632487	0.990559019632487	0.966865171194713	0.995797837644997	0.941928895167311	0.950794793048541	7.83650473632054	1.91765996424325
RiceS60-2-3	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93950494	56009	2047306	95941791	0.044677734	0.7615	0.758564453	55.7012	0.999404201	0.978673407	0.989044983	0.988930172	1	1	0.990285853562298	0.990285853562298	0.966883757717592	0.995816836736621	0.941955148804478	0.950822564759743	7.83605001514303	1.91770632247733
RiceS60-2-4	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93951993	56458	2045807	95941342	0.044677734	0.7615	0.762109375	60.63186667	0.999399437	0.978689022	0.989050452	0.988935811	1	1	0.989300251566268	0.989300251566268	0.966900296880237	0.995783388224981	0.941997648342562	0.950847621508457	7.83412945808877	1.91774791838869
RiceS60-2-5	Kraken2	Rice	Single	50%	60G	95997800	95997800	191995600	93951173	56476	2046627	95941324	0.044677734	0.7615	0.768886719	54.12588333	0.99939924	0.97868048	0.989046088	0.988931354	1	1	0.990600747137192	0.990600747137192	0.966887099420778	0.995782005068643	0.941974399475811	0.950827816945765	7.83667281518538	1.91771491636654
RiceS10-2-1	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573272	11647	426272	19987897	0.044677734	0.7615	0.751064453	9.182	0.999405308	0.978685914	0.989051775	0.988937099	1	1	0.99958468056528	0.99958468056528	0.966904297851563	0.995824609092286	0.941989189260631	0.950853344702702	7.85474080203774	1.91775764255427
RiceS10-2-2	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573774	11745	425770	19987799	0.044677734	0.7615	0.746337891	8.77785	0.999400322	0.978711015	0.989061876	0.988947472	1	1	0.999665467013311	0.999665467013311	0.966934844950098	0.995789601896853	0.942057506961909	0.950899436856349	7.85501232469183	1.91783428180645
RiceS10-2-3	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573709	11533	425835	19988011	0.044677734	0.7615	0.751767578	8.6179	0.999411138	0.978707765	0.989065551	0.988951109	1	1	0.999697439776796	0.999697439776796	0.966945958759337	0.995865542094566	0.942048661396826	0.950915597770532	7.85517063957485	1.91786155652987
RiceS10-2-4	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19573758	11666	425786	19987878	0.044677734	0.7615	0.748134766	8.539366667	0.999404353	0.978710215	0.989063451	0.988949037	1	1	0.999713137980496	0.999713137980496	0.9669396080112	0.995817903943541	0.942055329592042	0.950906390892834	7.85514550840061	1.91784599890403
RiceS10-2-5	Kraken2	Rice	Single	50%	10G	19999544	19999544	39999088	19572933	11845	426611	19987699	0.044677734	0.7615	0.754550781	8.118166667	0.999395194	0.978668964	0.98903835	0.988923493	1	1	0.999797332591187	0.999797332591187	0.966863698425979	0.995753597705483	0.941943056236581	0.950792886798284	7.8549479043487	1.91765658522426
RiceS30-1-1	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84555281	5531	1842739	9594249	0.044677734	0.7615	0.759550781	29.29858333	0.999934591	0.978671514	0.980746746	0.989188801	1	1	0.995563531700365	0.995563531700365	0.941788513355274	0.999540756990371	0.941949996603031	0.951971775943166	7.82637810629257	1.89376028929844
RiceS30-1-2	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84554708	5636	1843312	9594144	0.044677734	0.7615	0.746318359	25.3889	0.999933349	0.978664881	0.980739684	0.989184805	1	1	0.996345047051491	0.996345047051491	0.941767156696542	0.999532036786454	0.941931943485124	0.951954019821892	7.82787525089299	1.89372117651843
RiceS30-1-3	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84555654	5622	1842366	9594158	0.044677734	0.7615	0.763984375	25.35878333	0.999933516	0.978675831	0.980749684	0.98919048	1	1	0.996351067140062	0.996351067140062	0.941797398354333	0.999533209309847	0.941961746235174	0.951979236535663	7.82797372471514	1.89377663489
RiceS30-1-4	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84557088	5651	1840932	9594129	0.044677734	0.7615	0.756523438	25.40005	0.999933174	0.978692428	0.98076432	0.98919879	1	1	0.996342818253036	0.996342818253036	0.941841660044676	0.999530808094276	0.94200691849477	0.952016161802877	7.82808118494267	1.89385782184755
RiceS30-1-5	Kraken2	Rice	Single	90%	30G	86398020	9599780	95997800	84555423	5636	1842597	9594144	0.044677734	0.7615	0.745673828	25.51481667	0.99993335	0.978673157	0.980747132	0.989189033	1	1	0.99631987728651	0.99631987728651	0.941789680683265	0.999532043807553	0.941954468376395	0.951972806829086	7.82788875426932	1.89376248751235
RiceS60-1-1	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988846	11154	3684098	19188406	0.044677734	0.7615	0.770957031	57.9719	0.99988846	0.964464229	0.969926128	0.981856932	1	1	0.989831958257226	0.989831958257226	0.909065170690887	0.999216866711093	0.903281853795721	0.919392808193233	7.71062061590539	1.82845797888412
RiceS60-1-2	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988744	11256	3684189	19188304	0.044677734	0.7615	0.784716797	57.36791667	0.99988744	0.964463347	0.969924554	0.981855984	1	1	0.98995268983684	0.98995268983684	0.909060410653951	0.999209705190969	0.903279453245443	0.919388595780077	7.71084354454412	1.82844900643403
RiceS60-1-3	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988915	11085	3684305	19188475	0.044677734	0.7615	0.773037109	57.1154	0.99988915	0.964462327	0.969925072	0.981856279	1	1	0.990003165959166	0.990003165959166	0.909061977171825	0.999221711268825	0.903276677098863	0.919389906604846	7.71095660406269	1.82845188377667
RiceS60-1-4	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988805	11195	3680023	19188365	0.044677734	0.7615	0.768095703	57.4813	0.99988805	0.964502126	0.969957952	0.981876372	1	1	0.989930025389242	0.989930025389242	0.909161411742642	0.999213988060847	0.903384998528016	0.919479189323754	7.71109963843374	1.8286406010664
RiceS60-1-5	Kraken2	Rice	Single	90%	60G	172796040	19199974	191996014	99988627	11373	3682175	19188187	0.044677734	0.7615	0.773115234	57.46446667	0.99988627	0.964482044	0.969939472	0.981865108	1	1	0.98993339024125	0.98993339024125	0.909105525159044	0.99920149050612	0.903330341100939	0.919429138034958	7.71093327528356	1.828534663194
RiceS10-1-1	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35231103	2409	768069	3997499	0.044677734	0.7615	0.754521484	9.2229	0.999931628	0.978664259	0.980737607	0.989183645	1	1	0.999576504972741	0.999576504972741	0.941760875504219	0.999519953476519	0.941930250580053	0.951948865392293	7.83431295489857	1.89370974089651
RiceS10-1-2	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35232098	2361	767074	3997547	0.044677734	0.7615	0.758564453	9.097883333	0.999932992	0.978691899	0.980763683	0.989198431	1	1	0.999601494834108	0.999601494834108	0.941839733651075	0.99952953025441	0.942005478708945	0.952014566595786	7.83459229887843	1.89385430024686
RiceS10-1-3	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35231361	2277	767811	3997631	0.044677734	0.7615	0.748662109	9.17105	0.999935374	0.978671426	0.980747357	0.989189139	1	1	0.999586869385287	0.999586869385287	0.941790361120565	0.99954625451023	0.941949757092346	0.951973277837308	7.83443338933102	1.89376363895787
RiceS10-1-4	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35232294	2326	766878	3997582	0.044677734	0.7615	0.759169922	8.647633333	0.999933985	0.978697343	0.980769458	0.989201698	1	1	0.999691496314316	0.999691496314316	0.941857198208449	0.999536502204884	0.942020295710888	0.952029083424665	7.83482607217752	1.89388628163311
RiceS10-1-5	Kraken2	Rice	Single	90%	10G	35999172	3999908	39999080	35232103	2362	767069	3997546	0.044677734	0.7615	0.75671875	8.781633333	0.999932963	0.978692038	0.980763783	0.989198488	1	1	0.99966471075441	0.99966471075441	0.941840036067653	0.999529326642564	0.94200585702696	0.952014819873792	7.83471946111979	1.89385485594144
RiceM30-3-1	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599770	112590	10	86285430	27.44	13.7643	10.62	48.25061667	0.988407555	0.999998958	0.998827056	0.994169471	0.472205911262688	0.944327684610937	0.99177516733934	0.99177516733934	0.996466368132916	0.918608305726024	0.999997163975749	0.974103252556164	7.28925902094316	1.97056962068908
RiceM30-3-2	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599766	313144	14	86084876	27.44	13.7643	10.61	49.67166667	0.968410487	0.999998542	0.996737863	0.98395106	0.472205911262688	0.944327684610937	0.991491110474377	0.991491110474377	0.990148302156367	0.778206928360688	0.999996031743418	0.928698011078913	7.09656509016177	1.91884631323528
RiceM30-3-3	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599764	92108	16	86305912	27.44	13.7643	10.09	45.8693	0.990496366	0.999998333	0.999040353	0.99522467	0.472205911262688	0.944327684610937	0.992251174058149	0.992251174058149	0.997111413621102	0.933274052797338	0.99999546290554	0.978792001658305	7.31020887497221	1.97590341527941
RiceM30-3-4	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599772	70176	8	86327844	27.44	13.7643	10.62	46.91058333	0.992742877	0.999999167	0.9992689	0.996357811	0.472205911262688	0.944327684610937	0.992043029602811	0.992043029602811	0.99780257763742	0.949047027048682	0.999997732813626	0.983827083994763	7.33129407657374	1.98162966163218
RiceM30-3-5	KrakenUniq	Rice	Multiple	10%	30G	9599780	86398020	95997800	9599762	186242	18	86211778	27.44	13.7643	10.66	46.76793333	0.980968534	0.999998125	0.998059747	0.990391928	0.472205911262688	0.944327684610937	0.992071544230577	0.992071544230577	0.994145898513115	0.86637820906137	0.999994896789375	0.957317839236451	7.21851352793509	1.95146373774957
RiceM60-3-1	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199542	224860	18	172571180	27.44	13.7643	11.49	101.1611833	0.988423839	0.999999062	0.998828734	0.994177759	0.472205911262688	0.944327684610937	0.98119875575612	0.98119875575612	0.996471442683094	0.918722637288482	0.999997447033831	0.974140080066955	7.26826271445823	1.97061152275005
RiceM60-3-2	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199536	626624	24	172169416	27.44	13.7643	11.43	102.4750667	0.968394081	0.99999875	0.996736134	0.983942692	0.472205911262688	0.944327684610937	0.980936120662681	0.980936120662681	0.990143073373735	0.778091740224255	0.999996597859584	0.928660828090219	7.07529807674678	1.91880390146395
RiceM60-3-3	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199538	184114	22	172611926	27.44	13.7643	10.19	91.3549	0.990501583	0.999998854	0.999040936	0.995227562	0.472205911262688	0.944327684610937	0.983158955672475	0.983158955672475	0.997113176709751	0.933310681866446	0.999996880917666	0.978804852184512	7.29207709889695	1.97591802889426
RiceM60-3-4	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199542	140606	18	172655434	27.44	13.7643	11.47	85.31745	0.992729838	0.999999062	0.999267567	0.996351192	0.472205911262688	0.944327684610937	0.984365795065439	0.984365795065439	0.997798546424436	0.948955478949758	0.999997447033831	0.983797672641732	7.31581433105426	1.98159621906617
RiceM60-3-5	KrakenUniq	Rice	Multiple	10%	60G	19199560	172796040	191995600	19199528	371938	32	172424102	27.44	13.7643	10.96	89.6121	0.980995905	0.999998333	0.998062612	0.99040598	0.472205911262688	0.944327684610937	0.98350732786505	0.98350732786505	0.994154562748073	0.866570383539142	0.99999546290554	0.957380278930181	7.20164893972666	1.95153484167825
RiceM10-3-1	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999902	46944	6	35952228	27.44	13.7643	10.18	20.68591667	0.988399855	0.9999985	0.998826223	0.994165349	0.472205911262688	0.944327684610937	0.997285136915108	0.997285136915108	0.996463849002822	0.918554243270183	0.9999959174315	0.974084936557192	7.30020281596554	1.97054878556001
RiceM10-3-2	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999900	131152	8	35868020	27.44	13.7643	10.25	20.74366667	0.968252155	0.999998	0.996720925	0.983869063	0.472205911262688	0.944327684610937	0.997273593138358	0.997273593138358	0.9900970788364	0.77709526384662	0.999994556575334	0.928333659558368	7.10660134096706	1.91843073839477
RiceM10-3-3	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999898	38280	10	35960892	27.44	13.7643	9.82	20.15553333	0.990520477	0.9999975	0.999042728	0.995236428	0.472205911262688	0.944327684610937	0.997391156427996	0.997391156427996	0.997118596014828	0.933443338495104	0.999993195719167	0.978844248023154	7.32071528698187	1.97596284403798
RiceM10-3-4	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999904	28908	4	35970264	27.44	13.7643	10.2	19.12736667	0.992824684	0.999999	0.999277183	0.996398928	0.472205911262688	0.944327684610937	0.997596678962811	0.997596678962811	0.997827626802568	0.94962140202596	0.999997278287667	0.98400978630668	7.34318304722212	1.98183741310925
RiceM10-3-5	KrakenUniq	Rice	Multiple	10%	10G	3999908	35999172	39999080	3999898	77880	10	35921292	27.44	13.7643	9.93	19.16538333	0.980901363	0.9999975	0.998052705	0.990357387	0.472205911262688	0.944327684610937	0.997589079727558	0.997589079727558	0.994124602337699	0.86590659487678	0.999993195719167	0.957164357208192	7.22890050547058	1.95128895954589
RiceM30-2-1	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998844	62510	56	47936390	27.44	13.7643	11.33	56.16088333	0.998699371	0.999998833	0.999348256	0.99934868	0.472205911262688	0.944327684610937	0.990193966432643	0.990193966432643	0.998042563336986	0.990868156119622	0.999996823761707	0.997116932012407	7.38294600396963	1.99515949534939
RiceM30-2-2	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998836	174350	64	47824550	27.44	13.7643	11.38	53.5684	0.996380767	0.999998667	0.998183146	0.998186438	0.472205911262688	0.944327684610937	0.990712183727734	0.990712183727734	0.994519077546091	0.974589009838538	0.99999637195746	0.991952540145119	7.3590149628163	1.98647161769121
RiceM30-2-3	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998830	51070	70	47947830	27.44	13.7643	10.21	52.76878333	0.998937147	0.999998542	0.999467279	0.999467562	0.472205911262688	0.944327684610937	0.990872020893528	0.990872020893528	0.998402508620513	0.992537604756013	0.999996031743418	0.997645181063781	7.38685896384441	1.99604768968429
RiceM30-2-4	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998848	38746	52	47960154	27.44	13.7643	11.44	52.91226667	0.999193423	0.999998917	0.999595845	0.999596008	0.472205911262688	0.944327684610937	0.990843339687565	0.990843339687565	0.99879131351807	0.994336943708388	0.999997052385543	0.998215927498505	7.38956151235926	1.99700724101657
RiceM30-2-5	KrakenUniq	Rice	Multiple	50%	30G	47998900	47998900	95997800	47998828	103746	72	47895154	27.44	13.7643	11.54	52.0432	0.997843234	0.9999985	0.998918538	0.998919704	0.472205911262688	0.944327684610937	0.991017059369296	0.991017059369296	0.99674302486672	0.984857134203138	0.9999959174315	0.99521078839889	7.37537457951246	1.99195381326561
RiceM60-2-1	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997702	125158	98	95872642	27.44	13.7643	11.25	116.6386333	0.998697937	0.999998979	0.99934761	0.999348035	0.472205911262688	0.944327684610937	0.978104933635419	0.978104933635419	0.998040609725893	0.990858087864859	0.999997221131708	0.997114065971811	7.35875344783873	1.9951546756977
RiceM60-2-2	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997678	347424	122	95650376	27.44	13.7643	11.27	109.87875	0.996393963	0.999998729	0.998189823	0.998193092	0.472205911262688	0.944327684610937	0.979456181837603	0.979456181837603	0.994539269900999	0.974681660249875	0.999996540703624	0.991982107019733	7.33664553742306	1.98652137692073
RiceM60-2-3	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997650	102232	150	95895568	27.44	13.7643	10.11	102.9229333	0.99893619	0.999998437	0.999466748	0.999467032	0.472205911262688	0.944327684610937	0.980846595605633	0.980846595605633	0.998400902788484	0.992530885565073	0.999995745963623	0.997642826022671	7.36679714742474	1.99604372881116
RiceM60-2-4	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997662	77984	138	95919816	27.44	13.7643	11.36	99.58251667	0.999188306	0.999998562	0.999593105	0.99959327	0.472205911262688	0.944327684610937	0.981514318962016	0.981514318962016	0.998783027303835	0.994301016749096	0.999996086177665	0.998203761267261	7.37084612529551	1.9969867885711
RiceM60-2-5	KrakenUniq	Rice	Multiple	50%	60G	95997800	95997800	191995600	95997670	206812	130	95790988	27.44	13.7643	11.66	92.40246667	0.997850287	0.999998646	0.998922152	0.998923311	0.472205911262688	0.944327684610937	0.982949555226242	0.982949555226242	0.996753954201846	0.984906654008469	0.999996314801501	0.995226816008859	7.35931644534678	1.9919807702107
RiceM10-2-1	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999526	25892	18	19973652	27.44	13.7643	11.43	22.24766667	0.998707043	0.9999991	0.999352235	0.999352654	0.472205911262688	0.944327684610937	0.996972955212243	0.996972955212243	0.998054596492622	0.990922021984715	0.9999975504589	0.997134590377257	7.39658826561161	1.99518918686988
RiceM10-2-2	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999520	73022	24	19926522	27.44	13.7643	11.49	20.23408333	0.996362095	0.9999988	0.998173808	0.998177135	0.472205911262688	0.944327684610937	0.997375454892693	0.997375454892693	0.994490837886046	0.974457911893671	0.9999967339452	0.99191120250843	7.37214119189236	1.98640204039448
RiceM10-2-3	KrakenUniq	Rice	Multiple	50%	10G	19999544	19885254	39884798	19999518	21502	26	19978042	27.44	13.7643	10.19	20.89588333	0.998926029	0.9999987	0.999461788	0.999462077	0.472205911262688	0.944327684610937	0.997243166209513	0.997243166209513	0.99838590292622	0.992459544186657	0.999996461773967	0.99762080861003	7.39948264578952	1.99600671153625
RiceM10-2-4	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999524	16014	20	19983530	27.44	13.7643	11.52	21.15246667	0.999199922	0.999999	0.999599141	0.999599301	0.472205911262688	0.944327684610937	0.997191877191419	0.997191877191419	0.998801281168478	0.994382573825337	0.999997278287667	0.998230559857702	7.40232904339565	1.99703184102618
RiceM10-2-5	KrakenUniq	Rice	Multiple	50%	10G	19999544	19999544	39999088	19999510	43032	34	19956512	27.44	13.7643	11.43	22.7321	0.997852967	0.9999983	0.998923325	0.998924482	0.472205911262688	0.944327684610937	0.996876120749696	0.996876120749696	0.996757501548305	0.984925470551542	0.999995373089033	0.995232019316669	7.38719620187856	1.99198952086497
RiceM30-1-1	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397928	12508	92	9587272	27.44	13.7643	11.4	61.94865	0.999855249	0.999998935	0.999868747	0.999927087	0.472205911262688	0.944327684610937	0.989037036799331	0.989037036799331	0.999616614407519	0.99898368902006	0.999997101376365	0.999687068358179	7.39289214263441	1.9993036827657
RiceM30-1-2	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397908	34882	112	9564898	27.44	13.7643	11.58	50.01571667	0.999596426	0.999998704	0.999635471	0.999797525	0.472205911262688	0.944327684610937	0.991422337549856	0.991422337549856	0.998911149111233	0.997166467330669	0.999996472660816	0.999111363006703	7.39456372308276	1.99802251211794
RiceM30-1-3	KrakenUniq	Rice	Multiple	90%	30G	86398020	9599780	95997800	86397884	10316	136	9589464	27.44	13.7643	10.24	48.16363333	0.999880613	0.999998426	0.999891123	0.999939516	0.472205911262688	0.944327684610937	0.99179255463385	0.99179255463385	0.999684283140993	0.999161772153822	0.999995716024787	0.999742296293943	7.39870277275487	1.99942657943494
